Type,Csid,Cgrid,Cap_kW,waitingLine,Vol_0min,Vol_30min,Vol_60min,ElapsedTime
F,90000000,0,90,1,1,0,0,41880
F,90000001,1,0,1,0,0,0,41880
F,90000200,0,0,0,0,0,0,41880
F,90000201,1,0,0,0,0,0,41880
F,90000400,0,0,0,0,0,0,41880
F,90000401,1,0,0,0,0,0,41880
F,90000800,0,0,0,0,0,0,41880
F,90001000,0,0,0,0,0,0,41880
F,90001200,0,0,0,0,0,0,41880
F,90001201,1,0,0,0,0,0,41880
F,90001600,0,0,0,0,0,0,41880
F,90000000,0,90,1,1,0,0,41940
F,90000001,1,0,1,0,0,0,41940
F,90000200,0,0,0,0,0,0,41940
F,90000201,1,0,0,0,0,0,41940
F,90000400,0,0,0,0,0,0,41940
F,90000401,1,0,0,0,0,0,41940
F,90000800,0,0,0,0,0,0,41940
F,90001000,0,0,0,0,0,0,41940
F,90001200,0,0,0,0,0,0,41940
F,90001201,1,0,0,0,0,0,41940
F,90001600,0,0,0,0,0,0,41940
F,90000000,0,90,1,1,0,0,42000
F,90000001,1,0,1,0,0,0,42000
F,90000200,0,0,0,0,0,0,42000
F,90000201,1,0,0,0,0,0,42000
F,90000400,0,0,0,0,0,0,42000
F,90000401,1,0,0,0,0,0,42000
F,90000800,0,0,0,0,0,0,42000
F,90001000,0,0,0,0,0,0,42000
F,90001200,0,0,0,0,0,0,42000
F,90001201,1,0,0,0,0,0,42000
F,90001600,0,0,0,0,0,0,42000
F,90000000,0,90,1,1,0,0,42060
F,90000001,1,0,1,0,0,0,42060
F,90000200,0,0,0,0,0,0,42060
F,90000201,1,0,0,0,0,0,42060
F,90000400,0,0,0,0,0,0,42060
F,90000401,1,0,0,0,0,0,42060
F,90000800,0,0,0,0,0,0,42060
F,90001000,0,0,0,0,0,0,42060
F,90001200,0,0,0,0,0,0,42060
F,90001201,1,0,0,0,0,0,42060
F,90001600,0,0,0,0,0,0,42060
F,90000000,0,90,1,1,0,0,42120
F,90000001,1,0,1,0,0,0,42120
F,90000200,0,0,0,0,0,0,42120
F,90000201,1,0,0,0,0,0,42120
F,90000400,0,0,0,0,0,0,42120
F,90000401,1,0,0,0,0,0,42120
F,90000800,0,0,0,0,0,0,42120
F,90001000,0,0,0,0,0,0,42120
F,90001200,0,0,0,0,0,0,42120
F,90001201,1,0,0,0,0,0,42120
F,90001600,0,0,0,0,0,0,42120
F,90000000,0,90,1,1,0,0,42180
F,90000001,1,0,1,0,0,0,42180
F,90000200,0,0,0,0,0,0,42180
F,90000201,1,0,0,0,0,0,42180
F,90000400,0,0,0,0,0,0,42180
F,90000401,1,0,0,0,0,0,42180
F,90000800,0,0,0,0,0,0,42180
F,90001000,0,0,0,0,0,0,42180
F,90001200,0,0,0,0,0,0,42180
F,90001201,1,0,0,0,0,0,42180
F,90001600,0,0,0,0,0,0,42180
F,90000000,0,90,1,1,0,0,42240
F,90000001,1,0,1,0,0,0,42240
F,90000200,0,0,0,0,0,0,42240
F,90000201,1,0,0,0,0,0,42240
F,90000400,0,0,0,0,0,0,42240
F,90000401,1,0,0,0,0,0,42240
F,90000800,0,0,0,0,0,0,42240
F,90001000,0,0,0,0,0,0,42240
F,90001200,0,0,0,0,0,0,42240
F,90001201,1,0,0,0,0,0,42240
F,90001600,0,0,0,0,0,0,42240
F,90000000,0,90,1,1,0,0,42300
F,90000001,1,0,1,0,0,0,42300
F,90000200,0,0,0,0,0,0,42300
F,90000201,1,0,0,0,0,0,42300
F,90000400,0,0,0,0,0,0,42300
F,90000401,1,0,0,0,0,0,42300
F,90000800,0,0,0,0,0,0,42300
F,90001000,0,0,0,0,0,0,42300
F,90001200,0,0,0,0,0,0,42300
F,90001201,1,0,0,0,0,0,42300
F,90001600,0,0,0,0,0,0,42300
F,90000000,0,90,1,1,0,0,42360
F,90000001,1,0,1,0,0,0,42360
F,90000200,0,0,0,0,0,0,42360
F,90000201,1,0,0,0,0,0,42360
F,90000400,0,0,0,0,0,0,42360
F,90000401,1,0,0,0,0,0,42360
F,90000800,0,0,0,0,0,0,42360
F,90001000,0,0,0,0,0,0,42360
F,90001200,0,0,0,0,0,0,42360
F,90001201,1,0,0,0,0,0,42360
F,90001600,0,0,0,0,0,0,42360
F,90000000,0,0,0,0,0,0,42420
F,90000001,1,0,0,0,0,0,42420
F,90000200,0,0,0,0,0,0,42420
F,90000201,1,0,0,0,0,0,42420
F,90000400,0,0,0,0,0,0,42420
F,90000401,1,0,0,0,0,0,42420
F,90000800,0,0,0,0,0,0,42420
F,90001000,0,0,0,0,0,0,42420
F,90001200,0,0,0,0,0,0,42420
F,90001201,1,0,0,0,0,0,42420
F,90001600,0,0,0,0,0,0,42420
F,90000000,0,0,0,0,0,0,42480
F,90000001,1,0,0,0,0,0,42480
F,90000200,0,0,0,0,0,0,42480
F,90000201,1,0,0,0,0,0,42480
F,90000400,0,0,0,0,0,0,42480
F,90000401,1,0,0,0,0,0,42480
F,90000800,0,0,0,0,0,0,42480
F,90001000,0,0,0,0,0,0,42480
F,90001200,0,0,0,0,0,0,42480
F,90001201,1,0,0,0,0,0,42480
F,90001600,0,0,0,0,0,0,42480
F,90000000,0,0,0,0,0,0,42540
F,90000001,1,0,0,0,0,0,42540
F,90000200,0,0,0,0,0,0,42540
F,90000201,1,0,0,0,0,0,42540
F,90000400,0,0,0,0,0,0,42540
F,90000401,1,0,0,0,0,0,42540
F,90000800,0,0,0,0,0,0,42540
F,90001000,0,0,0,0,0,0,42540
F,90001200,0,0,0,0,0,0,42540
F,90001201,1,0,0,0,0,0,42540
F,90001600,0,0,0,0,0,0,42540
F,90000000,0,0,0,0,0,0,42600
F,90000001,1,0,0,0,0,0,42600
F,90000200,0,0,0,0,0,0,42600
F,90000201,1,0,0,0,0,0,42600
F,90000400,0,0,0,0,0,0,42600
F,90000401,1,0,0,0,0,0,42600
F,90000800,0,0,0,0,0,0,42600
F,90001000,0,0,0,0,0,0,42600
F,90001200,0,0,0,0,0,0,42600
F,90001201,1,0,0,0,0,0,42600
F,90001600,0,0,0,0,0,0,42600
F,90000000,0,0,0,0,0,0,42660
F,90000001,1,0,0,0,0,0,42660
F,90000200,0,0,0,0,0,0,42660
F,90000201,1,0,0,0,0,0,42660
F,90000400,0,0,0,0,0,0,42660
F,90000401,1,0,0,0,0,0,42660
F,90000800,0,0,0,0,0,0,42660
F,90001000,0,0,0,0,0,0,42660
F,90001200,0,0,0,0,0,0,42660
F,90001201,1,0,0,0,0,0,42660
F,90001600,0,0,0,0,0,0,42660
F,90000000,0,0,0,0,0,0,42720
F,90000001,1,0,0,0,0,0,42720
F,90000200,0,0,0,0,0,0,42720
F,90000201,1,0,0,0,0,0,42720
F,90000400,0,0,0,0,0,0,42720
F,90000401,1,0,0,0,0,0,42720
F,90000800,0,0,0,0,0,0,42720
F,90001000,0,0,0,0,0,0,42720
F,90001200,0,0,0,0,0,0,42720
F,90001201,1,0,0,0,0,0,42720
F,90001600,0,0,0,0,0,0,42720
F,90000000,0,0,0,0,0,0,42780
F,90000001,1,0,0,0,0,0,42780
F,90000200,0,0,0,0,0,0,42780
F,90000201,1,0,0,0,0,0,42780
F,90000400,0,0,0,0,0,0,42780
F,90000401,1,0,0,0,0,0,42780
F,90000800,0,0,0,0,0,0,42780
F,90001000,0,0,0,0,0,0,42780
F,90001200,0,0,0,0,0,0,42780
F,90001201,1,0,0,0,0,0,42780
F,90001600,0,0,0,0,0,0,42780
F,90000000,0,0,0,0,0,0,42840
F,90000001,1,0,0,0,0,0,42840
F,90000200,0,0,0,0,0,0,42840
F,90000201,1,0,0,0,0,0,42840
F,90000400,0,0,0,0,0,0,42840
F,90000401,1,0,0,0,0,0,42840
F,90000800,0,0,0,0,0,0,42840
F,90001000,0,0,0,0,0,0,42840
F,90001200,0,0,0,0,0,0,42840
F,90001201,1,0,0,0,0,0,42840
F,90001600,0,0,0,0,0,0,42840
F,90000000,0,0,0,0,0,0,42900
F,90000001,1,0,0,0,0,0,42900
F,90000200,0,0,0,0,0,0,42900
F,90000201,1,0,0,0,0,0,42900
F,90000400,0,0,0,0,0,0,42900
F,90000401,1,0,0,0,0,0,42900
F,90000800,0,0,0,0,0,0,42900
F,90001000,0,0,0,0,0,0,42900
F,90001200,0,0,0,0,0,0,42900
F,90001201,1,0,0,0,0,0,42900
F,90001600,0,0,0,0,0,0,42900
F,90000000,0,0,0,0,0,0,42960
F,90000001,1,0,0,0,0,0,42960
F,90000200,0,0,0,0,0,0,42960
F,90000201,1,0,0,0,0,0,42960
F,90000400,0,0,0,0,0,0,42960
F,90000401,1,0,0,0,0,0,42960
F,90000800,0,0,0,0,0,0,42960
F,90001000,0,0,0,0,0,0,42960
F,90001200,0,0,0,0,0,0,42960
F,90001201,1,0,0,0,0,0,42960
F,90001600,0,0,0,0,0,0,42960
F,90000000,0,0,0,0,0,0,43020
F,90000001,1,0,0,0,0,0,43020
F,90000200,0,0,0,0,0,0,43020
F,90000201,1,0,0,0,0,0,43020
F,90000400,0,0,0,0,0,0,43020
F,90000401,1,0,0,0,0,0,43020
F,90000800,0,0,0,0,0,0,43020
F,90001000,0,0,0,0,0,0,43020
F,90001200,0,0,0,0,0,0,43020
F,90001201,1,0,0,0,0,0,43020
F,90001600,0,0,0,0,0,0,43020
F,90000000,0,0,0,0,0,0,43080
F,90000001,1,0,0,0,0,0,43080
F,90000200,0,0,0,0,0,0,43080
F,90000201,1,0,0,0,0,0,43080
F,90000400,0,0,0,0,0,0,43080
F,90000401,1,0,0,0,0,0,43080
F,90000800,0,0,0,0,0,0,43080
F,90001000,0,0,0,0,0,0,43080
F,90001200,0,0,0,0,0,0,43080
F,90001201,1,0,0,0,0,0,43080
F,90001600,0,0,0,0,0,0,43080
F,90000000,0,0,0,0,0,0,43140
F,90000001,1,0,0,0,0,0,43140
F,90000200,0,0,0,0,0,0,43140
F,90000201,1,0,0,0,0,0,43140
F,90000400,0,0,0,0,0,0,43140
F,90000401,1,0,0,0,0,0,43140
F,90000800,0,0,0,0,0,0,43140
F,90001000,0,0,0,0,0,0,43140
F,90001200,0,0,0,0,0,0,43140
F,90001201,1,0,0,0,0,0,43140
F,90001600,0,0,0,0,0,0,43140
F,90000000,0,0,0,0,0,0,43200
F,90000001,1,0,0,0,0,0,43200
F,90000200,0,0,0,0,0,0,43200
F,90000201,1,0,0,0,0,0,43200
F,90000400,0,0,0,0,0,0,43200
F,90000401,1,0,0,0,0,0,43200
F,90000800,0,0,0,0,0,0,43200
F,90001000,0,0,0,0,0,0,43200
F,90001200,0,0,0,0,0,0,43200
F,90001201,1,0,0,0,0,0,43200
F,90001600,0,0,0,0,0,0,43200
F,90000000,0,0,0,0,0,0,43260
F,90000001,1,0,0,0,0,0,43260
F,90000200,0,0,0,0,0,0,43260
F,90000201,1,0,0,0,0,0,43260
F,90000400,0,0,0,0,0,0,43260
F,90000401,1,0,0,0,0,0,43260
F,90000800,0,0,0,0,0,0,43260
F,90001000,0,0,0,0,0,0,43260
F,90001200,0,0,0,0,0,0,43260
F,90001201,1,0,0,0,0,0,43260
F,90001600,0,0,0,0,0,0,43260
F,90000000,0,0,0,0,0,0,43320
F,90000001,1,0,0,0,0,0,43320
F,90000200,0,0,0,0,0,0,43320
F,90000201,1,0,0,0,0,0,43320
F,90000400,0,0,0,0,0,0,43320
F,90000401,1,0,0,0,0,0,43320
F,90000800,0,0,0,0,0,0,43320
F,90001000,0,0,0,0,0,0,43320
F,90001200,0,0,0,0,0,0,43320
F,90001201,1,0,0,0,0,0,43320
F,90001600,0,0,0,0,0,0,43320
F,90000000,0,90,1,1,0,0,43380
F,90000001,1,0,1,0,0,0,43380
F,90000200,0,0,0,0,0,0,43380
F,90000201,1,0,0,0,0,0,43380
F,90000400,0,0,0,0,0,0,43380
F,90000401,1,0,0,0,0,0,43380
F,90000800,0,0,0,0,0,0,43380
F,90001000,0,0,0,0,0,0,43380
F,90001200,0,0,0,0,0,0,43380
F,90001201,1,0,0,0,0,0,43380
F,90001600,0,0,0,0,0,0,43380
F,90000000,0,90,1,1,0,0,43440
F,90000001,1,0,1,0,0,0,43440
F,90000200,0,0,0,0,0,0,43440
F,90000201,1,0,0,0,0,0,43440
F,90000400,0,0,0,0,0,0,43440
F,90000401,1,0,0,0,0,0,43440
F,90000800,0,0,0,0,0,0,43440
F,90001000,0,0,0,0,0,0,43440
F,90001200,0,0,0,0,0,0,43440
F,90001201,1,0,0,0,0,0,43440
F,90001600,0,0,0,0,0,0,43440
F,90000000,0,90,1,1,0,0,43500
F,90000001,1,0,1,0,0,0,43500
F,90000200,0,0,0,0,0,0,43500
F,90000201,1,0,0,0,0,0,43500
F,90000400,0,0,0,0,0,0,43500
F,90000401,1,0,0,0,0,0,43500
F,90000800,0,0,0,0,0,0,43500
F,90001000,0,0,0,0,0,0,43500
F,90001200,0,0,0,0,0,0,43500
F,90001201,1,0,0,0,0,0,43500
F,90001600,0,0,0,0,0,0,43500
F,90000000,0,90,1,1,0,0,43560
F,90000001,1,0,1,0,0,0,43560
F,90000200,0,0,0,0,0,0,43560
F,90000201,1,0,0,0,0,0,43560
F,90000400,0,0,0,0,0,0,43560
F,90000401,1,0,0,0,0,0,43560
F,90000800,0,0,0,0,0,0,43560
F,90001000,0,0,0,0,0,0,43560
F,90001200,0,0,0,0,0,0,43560
F,90001201,1,0,0,0,0,0,43560
F,90001600,0,0,0,0,0,0,43560
F,90000000,0,90,1,1,0,0,43620
F,90000001,1,0,1,0,0,0,43620
F,90000200,0,0,0,0,0,0,43620
F,90000201,1,0,0,0,0,0,43620
F,90000400,0,0,0,0,0,0,43620
F,90000401,1,0,0,0,0,0,43620
F,90000800,0,0,0,0,0,0,43620
F,90001000,0,0,0,0,0,0,43620
F,90001200,0,0,0,0,0,0,43620
F,90001201,1,0,0,0,0,0,43620
F,90001600,0,0,0,0,0,0,43620
F,90000000,0,90,1,1,0,0,43680
F,90000001,1,0,1,0,0,0,43680
F,90000200,0,0,0,0,0,0,43680
F,90000201,1,0,0,0,0,0,43680
F,90000400,0,0,0,0,0,0,43680
F,90000401,1,0,0,0,0,0,43680
F,90000800,0,0,0,0,0,0,43680
F,90001000,0,0,0,0,0,0,43680
F,90001200,0,0,0,0,0,0,43680
F,90001201,1,0,0,0,0,0,43680
F,90001600,0,0,0,0,0,0,43680
F,90000000,0,90,1,1,0,0,43740
F,90000001,1,0,1,0,0,0,43740
F,90000200,0,0,0,0,0,0,43740
F,90000201,1,0,0,0,0,0,43740
F,90000400,0,0,0,0,0,0,43740
F,90000401,1,0,0,0,0,0,43740
F,90000800,0,0,0,0,0,0,43740
F,90001000,0,0,0,0,0,0,43740
F,90001200,0,0,0,0,0,0,43740
F,90001201,1,0,0,0,0,0,43740
F,90001600,0,0,0,0,0,0,43740
F,90000000,0,90,1,1,0,0,43800
F,90000001,1,0,1,0,0,0,43800
F,90000200,0,0,0,0,0,0,43800
F,90000201,1,0,0,0,0,0,43800
F,90000400,0,0,0,0,0,0,43800
F,90000401,1,0,0,0,0,0,43800
F,90000800,0,0,0,0,0,0,43800
F,90001000,0,0,0,0,0,0,43800
F,90001200,0,0,0,0,0,0,43800
F,90001201,1,0,0,0,0,0,43800
F,90001600,0,0,0,0,0,0,43800
F,90000000,0,90,1,1,0,0,43860
F,90000001,1,0,1,0,0,0,43860
F,90000200,0,90,1,1,0,0,43860
F,90000201,1,0,1,0,0,0,43860
F,90000400,0,0,0,0,0,0,43860
F,90000401,1,0,0,0,0,0,43860
F,90000800,0,0,0,0,0,0,43860
F,90001000,0,0,0,0,0,0,43860
F,90001200,0,0,0,0,0,0,43860
F,90001201,1,0,0,0,0,0,43860
F,90001600,0,0,0,0,0,0,43860
F,90000000,0,90,1,1,0,0,43920
F,90000001,1,0,1,0,0,0,43920
F,90000200,0,90,1,1,0,0,43920
F,90000201,1,0,1,0,0,0,43920
F,90000400,0,0,0,0,0,0,43920
F,90000401,1,0,0,0,0,0,43920
F,90000800,0,0,0,0,0,0,43920
F,90001000,0,0,0,0,0,0,43920
F,90001200,0,0,0,0,0,0,43920
F,90001201,1,0,0,0,0,0,43920
F,90001600,0,0,0,0,0,0,43920
F,90000000,0,90,1,1,0,0,43980
F,90000001,1,0,1,0,0,0,43980
F,90000200,0,90,1,1,0,0,43980
F,90000201,1,0,1,0,0,0,43980
F,90000400,0,0,0,0,0,0,43980
F,90000401,1,0,0,0,0,0,43980
F,90000800,0,0,0,0,0,0,43980
F,90001000,0,0,0,0,0,0,43980
F,90001200,0,0,0,0,0,0,43980
F,90001201,1,0,0,0,0,0,43980
F,90001600,0,0,0,0,0,0,43980
F,90000000,0,90,1,1,0,0,44040
F,90000001,1,0,1,0,0,0,44040
F,90000200,0,90,1,1,0,0,44040
F,90000201,1,0,1,0,0,0,44040
F,90000400,0,0,0,0,0,0,44040
F,90000401,1,0,0,0,0,0,44040
F,90000800,0,0,0,0,0,0,44040
F,90001000,0,0,0,0,0,0,44040
F,90001200,0,0,0,0,0,0,44040
F,90001201,1,0,0,0,0,0,44040
F,90001600,0,0,0,0,0,0,44040
F,90000000,0,90,1,1,0,0,44100
F,90000001,1,0,1,0,0,0,44100
F,90000200,0,90,1,1,0,0,44100
F,90000201,1,0,1,0,0,0,44100
F,90000400,0,0,0,0,0,0,44100
F,90000401,1,0,0,0,0,0,44100
F,90000800,0,0,0,0,0,0,44100
F,90001000,0,0,0,0,0,0,44100
F,90001200,0,0,0,0,0,0,44100
F,90001201,1,0,0,0,0,0,44100
F,90001600,0,0,0,0,0,0,44100
F,90000000,0,90,1,1,0,0,44160
F,90000001,1,0,1,0,0,0,44160
F,90000200,0,90,1,1,0,0,44160
F,90000201,1,0,1,0,0,0,44160
F,90000400,0,0,0,0,0,0,44160
F,90000401,1,0,0,0,0,0,44160
F,90000800,0,0,0,0,0,0,44160
F,90001000,0,0,0,0,0,0,44160
F,90001200,0,0,0,0,0,0,44160
F,90001201,1,0,0,0,0,0,44160
F,90001600,0,0,0,0,0,0,44160
F,90000000,0,90,1,1,0,0,44220
F,90000001,1,0,1,0,0,0,44220
F,90000200,0,90,1,1,0,0,44220
F,90000201,1,0,1,0,0,0,44220
F,90000400,0,0,0,0,0,0,44220
F,90000401,1,0,0,0,0,0,44220
F,90000800,0,0,0,0,0,0,44220
F,90001000,0,0,0,0,0,0,44220
F,90001200,0,0,0,0,0,0,44220
F,90001201,1,0,0,0,0,0,44220
F,90001600,0,0,0,0,0,0,44220
F,90000000,0,90,1,1,0,0,44280
F,90000001,1,0,1,0,0,0,44280
F,90000200,0,90,1,1,0,0,44280
F,90000201,1,0,1,0,0,0,44280
F,90000400,0,0,0,0,0,0,44280
F,90000401,1,0,0,0,0,0,44280
F,90000800,0,0,0,0,0,0,44280
F,90001000,0,0,0,0,0,0,44280
F,90001200,0,0,0,0,0,0,44280
F,90001201,1,0,0,0,0,0,44280
F,90001600,0,0,0,0,0,0,44280
F,90000000,0,90,1,1,0,0,44340
F,90000001,1,0,1,0,0,0,44340
F,90000200,0,90,1,1,0,0,44340
F,90000201,1,0,1,0,0,0,44340
F,90000400,0,0,0,0,0,0,44340
F,90000401,1,0,0,0,0,0,44340
F,90000800,0,0,0,0,0,0,44340
F,90001000,0,0,0,0,0,0,44340
F,90001200,0,0,0,0,0,0,44340
F,90001201,1,0,0,0,0,0,44340
F,90001600,0,0,0,0,0,0,44340
F,90000000,0,90,1,1,0,0,44400
F,90000001,1,0,1,0,0,0,44400
F,90000200,0,90,1,1,0,0,44400
F,90000201,1,0,1,0,0,0,44400
F,90000400,0,0,0,0,0,0,44400
F,90000401,1,0,0,0,0,0,44400
F,90000800,0,0,0,0,0,0,44400
F,90001000,0,0,0,0,0,0,44400
F,90001200,0,0,0,0,0,0,44400
F,90001201,1,0,0,0,0,0,44400
F,90001600,0,0,0,0,0,0,44400
F,90000000,0,90,1,1,0,0,44460
F,90000001,1,0,1,0,0,0,44460
F,90000200,0,90,1,1,0,0,44460
F,90000201,1,0,1,0,0,0,44460
F,90000400,0,0,0,0,0,0,44460
F,90000401,1,0,0,0,0,0,44460
F,90000800,0,0,0,0,0,0,44460
F,90001000,0,0,0,0,0,0,44460
F,90001200,0,0,0,0,0,0,44460
F,90001201,1,0,0,0,0,0,44460
F,90001600,0,0,0,0,0,0,44460
F,90000000,0,90,1,1,0,0,44520
F,90000001,1,0,1,0,0,0,44520
F,90000200,0,90,1,1,0,0,44520
F,90000201,1,0,1,0,0,0,44520
F,90000400,0,0,0,0,0,0,44520
F,90000401,1,0,0,0,0,0,44520
F,90000800,0,0,0,0,0,0,44520
F,90001000,0,0,0,0,0,0,44520
F,90001200,0,0,0,0,0,0,44520
F,90001201,1,0,0,0,0,0,44520
F,90001600,0,0,0,0,0,0,44520
F,90000000,0,90,2,1,0,0,44580
F,90000001,1,90,2,1,0,0,44580
F,90000200,0,90,1,1,0,0,44580
F,90000201,1,0,1,0,0,0,44580
F,90000400,0,0,0,0,0,0,44580
F,90000401,1,0,0,0,0,0,44580
F,90000800,0,0,0,0,0,0,44580
F,90001000,0,0,0,0,0,0,44580
F,90001200,0,0,0,0,0,0,44580
F,90001201,1,0,0,0,0,0,44580
F,90001600,0,0,0,0,0,0,44580
F,90000000,0,90,2,1,0,0,44640
F,90000001,1,90,2,1,0,0,44640
F,90000200,0,90,1,1,0,0,44640
F,90000201,1,0,1,0,0,0,44640
F,90000400,0,0,0,0,0,0,44640
F,90000401,1,0,0,0,0,0,44640
F,90000800,0,0,0,0,0,0,44640
F,90001000,0,0,0,0,0,0,44640
F,90001200,0,0,0,0,0,0,44640
F,90001201,1,0,0,0,0,0,44640
F,90001600,0,0,0,0,0,0,44640
F,90000000,0,90,2,1,0,0,44700
F,90000001,1,90,2,1,0,0,44700
F,90000200,0,90,1,1,0,0,44700
F,90000201,1,0,1,0,0,0,44700
F,90000400,0,0,0,0,0,0,44700
F,90000401,1,0,0,0,0,0,44700
F,90000800,0,0,0,0,0,0,44700
F,90001000,0,0,0,0,0,0,44700
F,90001200,0,0,0,0,0,0,44700
F,90001201,1,0,0,0,0,0,44700
F,90001600,0,0,0,0,0,0,44700
F,90000000,0,90,2,1,0,0,44760
F,90000001,1,90,2,1,0,0,44760
F,90000200,0,90,1,1,0,0,44760
F,90000201,1,0,1,0,0,0,44760
F,90000400,0,0,0,0,0,0,44760
F,90000401,1,0,0,0,0,0,44760
F,90000800,0,0,0,0,0,0,44760
F,90001000,0,0,0,0,0,0,44760
F,90001200,0,0,0,0,0,0,44760
F,90001201,1,0,0,0,0,0,44760
F,90001600,0,0,0,0,0,0,44760
F,90000000,0,0,1,0,0,0,44820
F,90000001,1,90,1,1,0,0,44820
F,90000200,0,90,1,1,0,0,44820
F,90000201,1,0,1,0,0,0,44820
F,90000400,0,0,0,0,0,0,44820
F,90000401,1,0,0,0,0,0,44820
F,90000800,0,0,0,0,0,0,44820
F,90001000,0,0,0,0,0,0,44820
F,90001200,0,0,0,0,0,0,44820
F,90001201,1,0,0,0,0,0,44820
F,90001600,0,0,0,0,0,0,44820
F,90000000,0,0,1,0,0,0,44880
F,90000001,1,90,1,1,0,0,44880
F,90000200,0,90,1,1,0,0,44880
F,90000201,1,0,1,0,0,0,44880
F,90000400,0,0,0,0,0,0,44880
F,90000401,1,0,0,0,0,0,44880
F,90000800,0,0,0,0,0,0,44880
F,90001000,0,0,0,0,0,0,44880
F,90001200,0,0,0,0,0,0,44880
F,90001201,1,0,0,0,0,0,44880
F,90001600,0,0,0,0,0,0,44880
F,90000000,0,0,1,0,0,0,44940
F,90000001,1,90,1,1,0,0,44940
F,90000200,0,90,1,1,0,0,44940
F,90000201,1,0,1,0,0,0,44940
F,90000400,0,0,0,0,0,0,44940
F,90000401,1,0,0,0,0,0,44940
F,90000800,0,0,0,0,0,0,44940
F,90001000,0,0,0,0,0,0,44940
F,90001200,0,0,0,0,0,0,44940
F,90001201,1,0,0,0,0,0,44940
F,90001600,0,0,0,0,0,0,44940
F,90000000,0,0,1,0,0,0,45000
F,90000001,1,90,1,1,0,0,45000
F,90000200,0,90,1,1,0,0,45000
F,90000201,1,0,1,0,0,0,45000
F,90000400,0,0,0,0,0,0,45000
F,90000401,1,0,0,0,0,0,45000
F,90000800,0,0,0,0,0,0,45000
F,90001000,0,0,0,0,0,0,45000
F,90001200,0,0,0,0,0,0,45000
F,90001201,1,0,0,0,0,0,45000
F,90001600,0,0,0,0,0,0,45000
F,90000000,0,0,1,0,0,0,45060
F,90000001,1,90,1,1,0,0,45060
F,90000200,0,90,1,1,0,0,45060
F,90000201,1,0,1,0,0,0,45060
F,90000400,0,0,0,0,0,0,45060
F,90000401,1,0,0,0,0,0,45060
F,90000800,0,0,0,0,0,0,45060
F,90001000,0,0,0,0,0,0,45060
F,90001200,0,0,0,0,0,0,45060
F,90001201,1,0,0,0,0,0,45060
F,90001600,0,0,0,0,0,0,45060
F,90000000,0,0,1,0,0,0,45120
F,90000001,1,90,1,1,0,0,45120
F,90000200,0,90,1,1,0,0,45120
F,90000201,1,0,1,0,0,0,45120
F,90000400,0,0,0,0,0,0,45120
F,90000401,1,0,0,0,0,0,45120
F,90000800,0,0,0,0,0,0,45120
F,90001000,0,0,0,0,0,0,45120
F,90001200,0,0,0,0,0,0,45120
F,90001201,1,0,0,0,0,0,45120
F,90001600,0,0,0,0,0,0,45120
F,90000000,0,0,1,0,0,0,45180
F,90000001,1,90,1,1,0,0,45180
F,90000200,0,90,1,1,0,0,45180
F,90000201,1,0,1,0,0,0,45180
F,90000400,0,0,0,0,0,0,45180
F,90000401,1,0,0,0,0,0,45180
F,90000800,0,0,0,0,0,0,45180
F,90001000,0,0,0,0,0,0,45180
F,90001200,0,0,0,0,0,0,45180
F,90001201,1,0,0,0,0,0,45180
F,90001600,0,0,0,0,0,0,45180
F,90000000,0,0,1,0,0,0,45240
F,90000001,1,90,1,1,0,0,45240
F,90000200,0,90,1,1,0,0,45240
F,90000201,1,0,1,0,0,0,45240
F,90000400,0,0,0,0,0,0,45240
F,90000401,1,0,0,0,0,0,45240
F,90000800,0,0,0,0,0,0,45240
F,90001000,0,0,0,0,0,0,45240
F,90001200,0,0,0,0,0,0,45240
F,90001201,1,0,0,0,0,0,45240
F,90001600,0,0,0,0,0,0,45240
F,90000000,0,0,1,0,0,0,45300
F,90000001,1,90,1,1,0,0,45300
F,90000200,0,0,0,0,0,0,45300
F,90000201,1,0,0,0,0,0,45300
F,90000400,0,0,0,0,0,0,45300
F,90000401,1,0,0,0,0,0,45300
F,90000800,0,0,0,0,0,0,45300
F,90001000,0,0,0,0,0,0,45300
F,90001200,0,0,0,0,0,0,45300
F,90001201,1,0,0,0,0,0,45300
F,90001600,0,0,0,0,0,0,45300
F,90000000,0,0,1,0,0,0,45360
F,90000001,1,90,1,1,0,0,45360
F,90000200,0,0,0,0,0,0,45360
F,90000201,1,0,0,0,0,0,45360
F,90000400,0,0,0,0,0,0,45360
F,90000401,1,0,0,0,0,0,45360
F,90000800,0,0,0,0,0,0,45360
F,90001000,0,0,0,0,0,0,45360
F,90001200,0,0,0,0,0,0,45360
F,90001201,1,0,0,0,0,0,45360
F,90001600,0,0,0,0,0,0,45360
F,90000000,0,0,1,0,0,0,45420
F,90000001,1,90,1,1,0,0,45420
F,90000200,0,0,0,0,0,0,45420
F,90000201,1,0,0,0,0,0,45420
F,90000400,0,0,0,0,0,0,45420
F,90000401,1,0,0,0,0,0,45420
F,90000800,0,0,0,0,0,0,45420
F,90001000,0,0,0,0,0,0,45420
F,90001200,0,0,0,0,0,0,45420
F,90001201,1,0,0,0,0,0,45420
F,90001600,0,0,0,0,0,0,45420
F,90000000,0,90,2,1,0,0,45480
F,90000001,1,90,2,1,0,0,45480
F,90000200,0,0,0,0,0,0,45480
F,90000201,1,0,0,0,0,0,45480
